projectId	query	url	catg	subcatg	clics	impressions	position	ctr	entity	TA_score
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	vehículo	13.718342
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	vida útil	41.364285
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	petróleo	62.667732
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	pistón	55.8722
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	polvo	32.195713
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	polímero	53.855114
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	potencia (física)	34.331448
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	química	40.889675
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	radical (química)	27.794796
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	longevidad	26.273891
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	lubricante	100
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	líquido	58.50412
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	metal	37.092808
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	mineral	29.585365
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	motor	48.23532
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	optimización (matemática)	46.45554
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	fórmula química	38.74315
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	fósforo	50.45735
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	garantía	29.75795
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	hidrocarburo	66.033134
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	humedad	11.981706
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	información	31.580877
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	inhibidor enzimático	36.52112
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	detergente	55.710403
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	eficiencia	2.0828838
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	espuma	28.776373
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	fiabilidad de sistemas	32.033913
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	filtración	43.66182
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	frecuencia	23.911636
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	fricción	32.433014
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	compuesto químico	45.0425
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	conducción de calor	33.889202
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	contaminación	67.60797
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	corrosión	64.8574
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	creencia	25.572765
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	derivado del petróleo	7.9798937
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	desgaste	7.354274
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	azufre	44.956207
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	barniz	11.6041765
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	bloque del motor	29.628511
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	carretera	49.83173
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	cojinete	91.996376
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	combustible	28.09682
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	combustión	40.69552
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	aceite de motor	100
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	aceite sintético	0
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	aditivo alimentario	44.373734
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	ahorro	25.238382
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	anticorrosivo	41.752598
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	antioxidante	66.8637
66e306218a24dbec06d16a8a	aditivo para aceite de motor para que sirve	https://articulos.recambiofacil.com/articulos/cuando-usar-aditivo-para-aceite-de-motor-cuales-son-por-que-se-utilizan-y-cuanto-duran/	Aceite de motor	Uso de Aditivos	1	46	9.97311827444261	0.03225806451612903	automóvil	48.267677
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	aire	5.1752877
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	señal de audio	42.72646
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	sonido	38.819324
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	taladradora	69.35632
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	tornillo	62.955555
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	transmisión digital de audio	100
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	vehículo	0
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	mercado	49.433933
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	multímetro	50.28737
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	pioneer corporation	25.191023
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	plástico	36.058994
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	radio (medio de comunicación)	75.29037
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	radio digital	85.984985
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	señal analógica	56.554787
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	frecuencia	38.605965
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	fuente de alimentación	58.501686
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	física	30.258297
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	ganancia (electrónica)	12.442826
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	humedad	16.58999
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	información	32.898613
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	longevidad	28.8848
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	clima	29.351522
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	conector eléctrico	93.21252
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	cortocircuito	24.737635
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	destornillador	50.994118
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	electrónica	58.435013
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	estética	28.604767
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	fiabilidad de sistemas	80.59767
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	aislamiento eléctrico	84.198105
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	antena	66.04926
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	audio para automóvil	15.763225
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	automóvil	47.23367
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	blaupunkt	3.8991346
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	cable	42.5131
66e306218a24dbec06d16a8a	antena dab coche para que sirve	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	11	7.3125	0.125	cinta aislante	32.32521
66e306218a24dbec06d16a8a	antena dab+	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	3	9.333333333333334	0.3333333333333333	aire	5.1752877
66e306218a24dbec06d16a8a	antena dab+	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	3	9.333333333333334	0.3333333333333333	señal de audio	42.72646
66e306218a24dbec06d16a8a	antena dab+	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	3	9.333333333333334	0.3333333333333333	sonido	38.819324
66e306218a24dbec06d16a8a	antena dab+	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	3	9.333333333333334	0.3333333333333333	taladradora	69.35632
66e306218a24dbec06d16a8a	antena dab+	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	3	9.333333333333334	0.3333333333333333	tornillo	62.955555
66e306218a24dbec06d16a8a	antena dab+	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	3	9.333333333333334	0.3333333333333333	transmisión digital de audio	100
66e306218a24dbec06d16a8a	antena dab+	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	3	9.333333333333334	0.3333333333333333	vehículo	0
66e306218a24dbec06d16a8a	antena dab+	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	3	9.333333333333334	0.3333333333333333	mercado	49.433933
66e306218a24dbec06d16a8a	antena dab+	https://articulos.recambiofacil.com/articulos/antena-dab/	Accesorios para coches	Sistemas de Antenas Automotrices	1	3	9.333333333333334	0.3333333333333333	multímetro	50.28737
